,Normalised City Pair,Departure Code,Arrival Code,Departure_lat,Departure_lon,Arrival_lat,Arrival_lon,Distance,City pair unique distance
2924,"London, United Kingdom - Nice, France",LCY,NCE,51.5,0.05,43.67,7.21,635,1
2925,"London, United Kingdom - Nice, France",LCY,NCE,51.5,0.05,43.67,7.21,635,1
2926,"Copenhagen, Denmark - London, United Kingdom",LHR,CPH,51.5,-0.45,55.63,12.64,609,1
2927,"Copenhagen, Denmark - London, United Kingdom",LHR,CPH,51.5,-0.45,55.63,12.64,609,1
2928,"Beirut, Lebanon - Cairo, Egypt",CAI,BEY,30.1,31.25,33.82,35.49,357,1
2929,"Guernsey -channel Isl., United Kingdom - Manchester, United Kingdom",MAN,GCI,53.4,0.1,49.43,-2.6,298,1
2930,"Atlanta, United States Of America - Paris, France",ATL,CDG,42.9,-83.53,49.01,2.54,3939,1
2931,"Dubai, United Arab Emirates - Lisbon, Portugal",DXB,LIS,49.0,2.54,38.77,-9.13,913,1
2932,"Dubai, United Arab Emirates - Lisbon, Portugal",DXB,LIS,49.0,2.54,38.77,-9.13,913,1
2933,"Alma Ata, Kazakhstan - Atyrau, Kazakhstan",ALA,GUW,43.4,77.03,47.11,51.85,1249,1
2934,"Bahrain, Bahrain - Muscat, Oman",MCT,BAH,23.6,58.29,26.27,50.63,515,1
2935,"Brisbane, Australia - Los Angeles, United States Of America",LAX,BNE,34.1,-118.24,-27.4,153.11,7176,1
2936,"Brisbane, Australia - Los Angeles, United States Of America",LAX,BNE,34.1,-118.24,-27.4,153.11,7176,1
2937,"Houston, United States Of America - Pittsburgh, United States Of America",IAH,PIT,30.0,-95.34,48.72,-94.74,1292,1
2938,"Manchester, United Kingdom - Portland, United States Of America",PDX,MAN,52.3,4.75,53.37,0.1,208,1
2939,"Paris, France - Singapore, Singapore",CDG,SIN,49.0,2.54,1.34,103.98,6667,1
2940,"Paris, France - Singapore, Singapore",CDG,SIN,49.0,2.54,1.34,103.98,6667,1
2941,"Johannesburg, South Africa - Nice, France",JNB,NCE,49.0,2.54,43.67,7.21,430,1
2942,"Dubai, United Arab Emirates - Madras, India",DXB,MAA,25.3,55.35,13.05,80.23,1826,1
2943,"Dubai, United Arab Emirates - Madras, India",DXB,MAA,25.3,55.35,13.05,80.23,1826,1
2944,"Alma Ata, Kazakhstan - Zurich, Switzerland",ZRH,ALA,50.1,8.56,43.36,77.03,3169,1
2945,"Bombay, India - London, United Kingdom",LHR,BOM,51.5,-0.45,19.09,72.86,4486,1
2946,"Bombay, India - London, United Kingdom",LHR,BOM,51.5,-0.45,19.09,72.86,4486,1
2947,"Bombay, India - London, United Kingdom",LHR,BOM,51.5,-0.45,19.09,72.86,4486,1
2948,"Dubai, United Arab Emirates - Riyadh, Saudi Arabia",DXB,RUH,25.3,55.35,24.94,46.71,542,1
2949,"Chicago, United States Of America - Detroit, United States Of America",DTW,ORD,37.3,-107.75,41.6,-98.93,557,1
2950,"Hamburg, Germany - Newark, United States Of America",EWR,HAM,51.5,-0.45,53.64,10.01,464,1
2951,"Hamburg, Germany - Newark, United States Of America",EWR,HAM,51.5,-0.45,53.64,10.01,464,1
2952,"Bombay, India - Poona, India",BOM,PNQ,19.1,72.86,18.58,73.91,78,1
2953,"Bombay, India - Poona, India",BOM,PNQ,19.1,72.86,18.58,73.91,78,1
2954,"Basel-Mulhouse-Freiburg, Switzerland - San Francisco, United States Of America",SFO,BSL,50.1,8.56,47.55,7.59,182,1
2955,"London, United Kingdom - Sydney, Australia",SYD,LHR,-33.9,151.23,51.47,-0.45,10572,1
2956,"Doha, Qatar - Sao Paulo, Brazil",DOH,GRU,25.3,51.56,-23.42,-46.48,7366,1
2957,"Dubai, United Arab Emirates - Washington Dc, United States Of America",DXB,IAD,40.6,-73.79,38.96,-77.45,225,1
2958,"Hanover, Germany - Munich, Germany",HAJ,MUC,52.5,9.7,48.34,11.77,302,1
2959,"Amsterdam, Netherlands - Hanover, Germany",AMS,HAJ,52.3,4.75,52.46,9.7,210,1
2960,"Frankfurt, Germany - Munich, Germany",MUC,FRA,48.3,11.77,50.05,8.56,189,1
2961,"Amsterdam, Netherlands - Zurich, Switzerland",AMS,ZRH,52.3,4.75,47.45,8.57,376,1
2962,"Chicago, United States Of America - Montreal, Canada",YUL,ORD,45.5,-73.75,41.6,-98.93,1287,1
2963,"Milan, Italy - Trieste, Italy",LIN,TRS,45.5,9.18,45.65,13.77,223,1
2964,"Boston, United States Of America - Denver, United States Of America",BOS,DEN,42.2,-71.0,39.77,-104.86,1767,1
2965,"Johannesburg, South Africa - Nairobi, Kenya",NBO,JNB,-1.3,36.81,-26.13,28.23,1800,1
2966,"Abu Dhabi, United Arab Emirates - Manchester, United Kingdom",AUH,MAN,24.4,54.64,53.37,0.1,3438,1
2967,"Abu Dhabi, United Arab Emirates - Manila, Philippines",MNL,AUH,14.5,121.02,24.42,54.64,4347,1
2968,"Lima, Peru - Santiago, Chile",LIM,SCL,-12.0,-77.11,-33.39,-70.79,1525,1
2969,"Santa Ana, United States Of America - Sao Paulo, Brazil",GRU,SNA,32.9,-97.04,37.41,-86.16,689,1
2970,"Hamburg, Germany - London, United Kingdom",LGW,HAM,51.2,-0.16,53.64,10.01,461,1
2971,"Hamburg, Germany - London, United Kingdom",LGW,HAM,51.2,-0.16,53.64,10.01,461,1
2972,"Hamburg, Germany - London, United Kingdom",LGW,HAM,51.2,-0.16,53.64,10.01,461,1
2973,"London, United Kingdom - Pittsburgh, United States Of America",LHR,PIT,39.0,-77.45,48.72,-94.74,1089,1
2974,"Dallas, United States Of America - New York, United States Of America",DFW,LGA,32.9,-97.04,40.77,-73.88,1388,1
2975,"Dallas, United States Of America - New York, United States Of America",DFW,LGA,32.9,-97.04,40.77,-73.88,1388,1
2976,"Hong Kong, Hong Kong - London, United Kingdom",HKG,LHR,22.3,113.94,51.47,-0.45,5996,1
2977,"Hong Kong, Hong Kong - London, United Kingdom",HKG,LHR,22.3,113.94,51.47,-0.45,5996,1
2978,"Sydney, Australia - Tokyo, Japan",NRT,SYD,35.8,140.39,-33.92,151.23,4847,1
2979,"Sydney, Australia - Tokyo, Japan",NRT,SYD,35.8,140.39,-33.92,151.23,4847,1
2980,"Melbourne, Australia - Sydney, Australia",MEL,SYD,-37.7,144.85,-33.92,151.23,443,1
2981,"Hong Kong, Hong Kong - Los Angeles, United States Of America",LAX,HKG,34.1,-118.24,22.32,113.94,7258,1
2982,"Hong Kong, Hong Kong - Los Angeles, United States Of America",LAX,HKG,34.1,-118.24,22.32,113.94,7258,1
2983,"Denver, United States Of America - Los Angeles, United States Of America",DEN,LAX,39.8,-104.86,34.05,-118.24,839,1
2984,"Denver, United States Of America - Los Angeles, United States Of America",DEN,LAX,39.8,-104.86,34.05,-118.24,839,1
2985,"Geneva, Switzerland - Houston, United States Of America",IAH,GVA,40.7,-74.18,46.23,6.11,3879,1
2986,"Dubai, United Arab Emirates - Melbourne, Australia",MEL,DXB,-37.7,144.85,25.25,55.35,7232,1
2987,"London, United Kingdom - Los Angeles, United States Of America",LHR,LAX,51.5,-0.45,34.05,-118.24,5444,1
2988,"London, United Kingdom - Los Angeles, United States Of America",LHR,LAX,51.5,-0.45,34.05,-118.24,5444,1
2989,"Accra, Ghana - Lagos, Nigeria",LOS,ACC,6.6,3.32,5.6,-0.17,250,1
2990,"Tel Aviv-yafo, Israel - Zurich, Switzerland",ZRH,TLV,47.5,8.57,32.01,34.89,1748,1
2991,"San Francisco, United States Of America - Shanghai, China",PVG,SFO,31.1,121.8,37.61,-122.39,6152,1
2992,"Newark, United States Of America - San Francisco, United States Of America",SFO,EWR,37.6,-122.39,40.69,-74.18,2566,1
2993,"Albuquerque, United States Of America - San Francisco, United States Of America",ABQ,SFO,39.8,-104.86,37.61,-122.39,958,1
2994,"Albuquerque, United States Of America - San Francisco, United States Of America",ABQ,SFO,39.8,-104.86,37.61,-122.39,958,1
2995,"Manila, Philippines - New York, United States Of America",MNL,JFK,14.5,121.02,40.64,-73.79,8520,1
2996,"New York, United States Of America - Panama City, Panama",JFK,PTY,40.6,-73.79,9.07,-79.38,2198,1
2997,"Boston, United States Of America - Toronto, Canada",BOS,YYZ,42.2,-71.0,43.68,-79.61,448,1
2998,"Cape Town, South Africa - George, South Africa",CPT,GRJ,-34.0,18.59,-34.0,22.38,218,1
2999,"Munich, Germany - Zurich, Switzerland",MUC,ZRH,48.3,11.77,47.45,8.57,160,1
3000,"Perth, Australia - Sydney, Australia",SYD,PER,-33.9,151.23,-31.94,115.97,2044,1
3001,"Johannesburg, South Africa - Washington Dc, United States Of America",JNB,IAD,-26.1,28.23,38.96,-77.45,8132,1
3002,"Johannesburg, South Africa - Washington Dc, United States Of America",JNB,IAD,-26.1,28.23,38.96,-77.45,8132,1
3003,"Amsterdam, Netherlands - Geneva, Switzerland",GVA,AMS,46.2,6.11,52.31,4.75,427,1
3004,"Amsterdam, Netherlands - Geneva, Switzerland",GVA,AMS,46.2,6.11,52.31,4.75,427,1
3005,"Bogota, Colombia - Santiago, Chile",SCL,BOG,-33.4,-70.79,4.7,-74.14,2629,1
3006,"Seoul, Republic Of Korea - Zurich, Switzerland",ICN,ZRH,48.3,11.77,47.45,8.57,160,1
3007,"Seoul, Republic Of Korea - Zurich, Switzerland",ICN,ZRH,48.3,11.77,47.45,8.57,160,1
3008,"Seoul, Republic Of Korea - Zurich, Switzerland",ICN,ZRH,48.3,11.77,47.45,8.57,160,1
3009,"Seoul, Republic Of Korea - Zurich, Switzerland",ICN,ZRH,48.3,11.77,47.45,8.57,160,1
3010,"Austin, United States Of America - New York, United States Of America",AUS,LGA,32.9,-97.04,40.77,-73.88,1388,1
3011,"Austin, United States Of America - New York, United States Of America",AUS,LGA,32.9,-97.04,40.77,-73.88,1388,1
3012,"Doha, Qatar - Geneva, Switzerland",GVA,DOH,46.2,6.11,25.27,51.56,2881,1
3013,"London, United Kingdom - Lugano, Switzerland",LCY,LUG,47.5,8.57,46.0,8.91,105,1
3014,"London, United Kingdom - Lugano, Switzerland",LCY,LUG,47.5,8.57,46.0,8.91,105,1
3015,"Belfast, United Kingdom - Glasgow, United Kingdom",BFS,GLA,54.7,-6.22,55.86,-4.43,107,1
3016,"Calgary, Canada - Edmonton, Canada",YYC,YEG,51.1,-114.01,53.31,-113.58,154,1
3017,"Moscow, Russia - Tselinograd, Kazakhstan",SVO,TSE,56.0,37.42,51.03,71.48,1430,1
3018,"Moscow, Russia - Tselinograd, Kazakhstan",SVO,TSE,56.0,37.42,51.03,71.48,1430,1
3019,"East Midlands, United Kingdom - Glasgow, United Kingdom",EMA,GLA,52.8,-1.33,55.86,-4.43,246,1
3020,"Dubai, United Arab Emirates - Lisbon, Portugal",LIS,DXB,38.8,-9.13,25.25,55.35,3819,1
3021,"Dubai, United Arab Emirates - Lisbon, Portugal",LIS,DXB,38.8,-9.13,25.25,55.35,3819,1
3022,"Newark, United States Of America - Poona, India",PNQ,EWR,50.1,8.56,40.69,-74.18,3868,1
3023,"Melbourne, Australia - Perth, Australia",PER,MEL,-31.9,115.97,-37.67,144.85,1683,1
3024,"Athens, Greece - Milan, Italy",MXP,ATH,45.5,9.18,37.89,23.72,915,1
3025,"Athens, Greece - Milan, Italy",MXP,ATH,45.5,9.18,37.89,23.72,915,1
3026,"Denver, United States Of America - San Francisco, United States Of America",DEN,SFO,39.8,-104.86,37.61,-122.39,958,1
3027,"Beijing, China - Singapore, Singapore",PEK,SIN,40.1,116.58,1.34,103.98,2782,1
3028,"Beijing, China - Singapore, Singapore",PEK,SIN,40.1,116.58,1.34,103.98,2782,1
3029,"Cape Town, South Africa - London, United Kingdom",CPT,LHR,-34.0,18.59,51.47,-0.45,5996,1
3030,"Madras, India - Tokyo, Japan",NRT,MAA,1.3,103.98,13.05,80.23,1816,1
3031,"Newcastle, United Kingdom - Southampton, United Kingdom",SOU,NCL,51.0,-1.36,55.04,-1.71,280,1
3032,"Houston, United States Of America - San Jose Del Cabo, Mexico",IAH,SJD,30.0,-95.34,23.16,-109.72,1006,1
3033,"Hamburg, Germany - London, United Kingdom",HAM,LHR,53.6,10.01,51.47,-0.45,464,1
3034,"Hamburg, Germany - London, United Kingdom",HAM,LHR,53.6,10.01,51.47,-0.45,464,1
3035,"Hamburg, Germany - London, United Kingdom",HAM,LHR,53.6,10.01,51.47,-0.45,464,1
3036,"Dusseldorf, Germany - London, United Kingdom",DUS,LHR,51.3,6.78,51.47,-0.45,313,1
3037,"Luxembourg, Luxembourg - Milan, Italy",LUX,MXP,49.6,6.21,45.47,9.18,317,1
3038,"Houston, United States Of America - San Antonio, United States Of America",IAH,SAT,30.0,-95.34,37.91,-89.45,641,1
3039,"Los Angeles, United States Of America - Minneapolis, United States Of America",MSP,LAX,44.9,-93.2,34.05,-118.24,1525,1
3040,"Philadelphia, United States Of America - Phoenix, United States Of America",PHL,PHX,44.9,-93.2,33.44,-112.03,1278,1
3041,"Florence, Italy - Frankfurt, Germany",FRA,FLR,50.1,8.56,43.8,11.2,453,1
3042,"Leeds/bradford, United Kingdom - Southampton, United Kingdom",SOU,LBA,51.0,-1.36,53.87,-1.66,199,1
3043,"London, United Kingdom - Rio De Janeiro, Brazil",GIG,LHR,-22.8,-43.24,51.47,-0.45,5733,1
3044,"London, United Kingdom - Rio De Janeiro, Brazil",GIG,LHR,-22.8,-43.24,51.47,-0.45,5733,1
3045,"Burbank, United States Of America - San Francisco, United States Of America",BUR,SFO,34.2,-118.35,37.61,-122.39,326,1
3046,"Madrid, Spain - Singapore, Singapore",MAD,SIN,50.1,8.56,1.34,103.98,6389,1
3047,"Dubai, United Arab Emirates - Riyadh, Saudi Arabia",RUH,DXB,24.9,46.71,25.25,55.35,542,1
3048,"London, United Kingdom - Riyadh, Saudi Arabia",LHR,RUH,51.5,-0.45,24.94,46.71,3074,1
3049,"London, United Kingdom - Riyadh, Saudi Arabia",LHR,RUH,51.5,-0.45,24.94,46.71,3074,1
3050,"Helsinki, Finland - Stockholm, Sweden",ARN,HEL,60.7,15.85,60.31,24.97,312,1
3051,"Detroit, United States Of America - New York, United States Of America",DTW,JFK,37.3,-107.75,40.64,-73.79,1832,1
3052,"Detroit, United States Of America - New York, United States Of America",DTW,JFK,37.3,-107.75,40.64,-73.79,1832,1
3053,"Detroit, United States Of America - New York, United States Of America",DTW,JFK,37.3,-107.75,40.64,-73.79,1832,1
3054,"Brasilia, Brazil - Rio De Janeiro, Brazil",GIG,BSB,-22.8,-43.24,-15.86,-47.91,566,1
3055,"Brasilia, Brazil - Sao Paulo, Brazil",BSB,GRU,-15.9,-47.91,-23.42,-46.48,526,1
3056,"Brasilia, Brazil - Sao Paulo, Brazil",BSB,GRU,-15.9,-47.91,-23.42,-46.48,526,1
3057,"Brasilia, Brazil - Sao Paulo, Brazil",BSB,GRU,-15.9,-47.91,-23.42,-46.48,526,1
3058,"Lima, Peru - Sao Paulo, Brazil",GRU,LIM,-23.4,-46.48,-12.02,-77.11,2159,1
3059,"Lima, Peru - Sao Paulo, Brazil",GRU,LIM,-23.4,-46.48,-12.02,-77.11,2159,1
3060,"Jakarta-soekarno, Indonesia - Tokyo, Japan",CGK,NRT,-6.1,106.66,35.75,140.39,3617,1
3061,"Johannesburg, South Africa - Mahe Island, Seychelles Islands",SEZ,JNB,-20.4,57.68,-26.13,28.23,1909,1
3062,"Johannesburg, South Africa - Mahe Island, Seychelles Islands",SEZ,JNB,-20.4,57.68,-26.13,28.23,1909,1
3063,"Johannesburg, South Africa - Mahe Island, Seychelles Islands",SEZ,JNB,-20.4,57.68,-26.13,28.23,1909,1
3064,"Johannesburg, South Africa - Pietermaritzburg, South Africa",PZB,JNB,-29.6,30.39,-26.13,28.23,273,1
3065,"London, United Kingdom - Malaga, Spain",AGP,LGW,36.7,-4.49,51.16,-0.16,1021,1
3066,"Frankfurt, Germany - Riyadh, Saudi Arabia",RUH,FRA,24.9,46.71,50.05,8.56,2673,1
3067,"Johannesburg, South Africa - Sydney, Australia",SYD,JNB,-33.9,151.23,-26.13,28.23,6868,1
3068,"Hong Kong, Hong Kong - Istanbul, Turkey",HKG,IST,22.3,113.94,41.04,28.99,4977,1
3069,"Hong Kong, Hong Kong - Istanbul, Turkey",HKG,IST,22.3,113.94,41.04,28.99,4977,1
3070,"Paris, France - Singapore, Singapore",CDG,SIN,49.0,2.54,1.34,103.98,6667,1
3071,"Paris, France - Singapore, Singapore",CDG,SIN,49.0,2.54,1.34,103.98,6667,1
3072,"New York, United States Of America - Raleigh/durham, United States Of America",RDU,JFK,35.9,-78.79,40.64,-73.79,425,1
3073,"New York, United States Of America - Raleigh/durham, United States Of America",RDU,JFK,35.9,-78.79,40.64,-73.79,425,1
3074,"Houston, United States Of America - Manchester, United Kingdom",IAH,MAN,30.0,-95.34,53.37,0.1,4803,1
3075,"Bombay, India - Dubai, United Arab Emirates",BOM,DXB,19.1,72.86,25.25,55.35,1198,1
3076,"Bombay, India - Dubai, United Arab Emirates",BOM,DXB,19.1,72.86,25.25,55.35,1198,1
3077,"Los Angeles, United States Of America - Tokyo, Japan",LAX,NRT,34.1,-118.24,35.75,140.39,5453,1
3078,"Los Angeles, United States Of America - Tokyo, Japan",LAX,NRT,34.1,-118.24,35.75,140.39,5453,1
3079,"Jersey-channel Islands, United Kingdom - Manchester, United Kingdom",MAN,JER,53.4,0.1,49.21,-2.19,306,1
3080,"Delhi, India - Poona, India",DEL,PNQ,28.7,77.26,18.58,73.91,728,1
3081,"Delhi, India - Poona, India",DEL,PNQ,28.7,77.26,18.58,73.91,728,1
3082,"Newark, United States Of America - San Jose, Costa Rica",EWR,SJO,40.7,-74.18,9.99,-84.21,2202,1
3083,"Hong Kong, Hong Kong - Singapore, Singapore",SIN,HKG,1.3,103.98,22.32,113.94,1593,1
3084,"Hong Kong, Hong Kong - Singapore, Singapore",SIN,HKG,1.3,103.98,22.32,113.94,1593,1
3085,"Frankfurt, Germany - Poona, India",FRA,PNQ,50.1,8.56,18.58,73.91,4158,1
3086,"Frankfurt, Germany - Poona, India",FRA,PNQ,50.1,8.56,18.58,73.91,4158,1
3087,"Bombay, India - Zurich, Switzerland",BOM,ZRH,19.1,72.86,47.45,8.57,4066,1
3088,"Bombay, India - Zurich, Switzerland",BOM,ZRH,19.1,72.86,47.45,8.57,4066,1
3089,"Glasgow, United Kingdom - London, United Kingdom",GLA,LHR,55.9,-4.43,51.47,-0.45,347,1
3090,"Glasgow, United Kingdom - London, United Kingdom",GLA,LHR,55.9,-4.43,51.47,-0.45,347,1
3091,"Glasgow, United Kingdom - London, United Kingdom",GLA,LHR,55.9,-4.43,51.47,-0.45,347,1
3092,"Glasgow, United Kingdom - London, United Kingdom",GLA,LHR,55.9,-4.43,51.47,-0.45,347,1
3093,"Glasgow, United Kingdom - London, United Kingdom",GLA,LHR,55.9,-4.43,51.47,-0.45,347,1
3094,"Glasgow, United Kingdom - London, United Kingdom",GLA,LHR,55.9,-4.43,51.47,-0.45,347,1
3095,"Sydney, Australia - Toronto, Canada",SYD,YYZ,34.1,-118.24,43.68,-79.61,2163,1
3096,"Jakarta-soekarno, Indonesia - Singapore, Singapore",SIN,CGK,1.3,103.98,-6.13,106.66,543,1
3097,"Jakarta-soekarno, Indonesia - Singapore, Singapore",SIN,CGK,1.3,103.98,-6.13,106.66,543,1
3098,"Bogota, Colombia - Medellin, Colombia",MDE,BOG,6.2,-75.43,4.7,-74.14,136,1
3099,"Delhi, India - San Francisco, United States Of America",SFO,DEL,50.1,8.56,28.66,77.26,3813,1
3100,"Newark, United States Of America - Salt Lake City, United States Of America",EWR,SLC,40.7,-74.18,40.76,-111.89,1964,1
3101,"Dubai, United Arab Emirates - Muscat, Oman",MCT,DXB,23.6,58.29,25.25,55.35,217,1
3102,"Dubai, United Arab Emirates - Muscat, Oman",MCT,DXB,23.6,58.29,25.25,55.35,217,1
3103,"Atlanta, United States Of America - Nashville, United States Of America",BNA,ATL,36.1,-86.67,42.94,-83.53,501,1
3104,"London, United Kingdom - Milan, Italy",LHR,LIN,51.5,-0.45,45.47,9.18,607,1
3105,"London, United Kingdom - Milan, Italy",LHR,LIN,51.5,-0.45,45.47,9.18,607,1
3106,"London, United Kingdom - Milan, Italy",LHR,LIN,51.5,-0.45,45.47,9.18,607,1
3107,"London, United Kingdom - Milan, Italy",LHR,LIN,51.5,-0.45,45.47,9.18,607,1
3108,"London, United Kingdom - Milan, Italy",LHR,LIN,51.5,-0.45,45.47,9.18,607,1
3109,"Madrid, Spain - Vigo, Spain",VGO,MAD,42.2,-8.63,40.46,-3.58,289,1
3110,"Frankfurt, Germany - Poona, India",PNQ,FRA,18.6,73.91,50.05,8.56,4157,1
3111,"Frankfurt, Germany - Poona, India",PNQ,FRA,18.6,73.91,50.05,8.56,4157,1
3112,"Cairo, Egypt - Dubai, United Arab Emirates",CAI,DXB,30.1,31.25,25.25,55.35,1512,1
3113,"Cairo, Egypt - Dubai, United Arab Emirates",CAI,DXB,30.1,31.25,25.25,55.35,1512,1
3114,"Moscow, Russia - Paris, France",SVO,CDG,56.0,37.42,49.01,2.54,1530,1
3115,"San Diego, United States Of America - San Francisco, United States Of America",SFO,SAN,37.6,-122.39,32.7,-102.18,1190,1
3116,"Chicago, United States Of America - San Francisco, United States Of America",ORD,SFO,41.6,-98.93,37.61,-122.39,1278,1
3117,"Chicago, United States Of America - New York, United States Of America",LGA,ORD,40.8,-73.88,41.6,-98.93,1302,1
3118,"Chicago, United States Of America - New York, United States Of America",LGA,ORD,40.8,-73.88,41.6,-98.93,1302,1
3119,"Chicago, United States Of America - New York, United States Of America",LGA,ORD,40.8,-73.88,41.6,-98.93,1302,1
3120,"New York, United States Of America - Paris, France",CDG,JFK,49.0,2.54,40.64,-73.79,3635,1
3121,"New York, United States Of America - Paris, France",CDG,JFK,49.0,2.54,40.64,-73.79,3635,1
3122,"London, United Kingdom - San Diego, United States Of America",SAN,LHR,30.0,-95.34,51.47,-0.45,4834,1
3123,"London, United Kingdom - San Diego, United States Of America",SAN,LHR,30.0,-95.34,51.47,-0.45,4834,1
3124,"London, United Kingdom - San Diego, United States Of America",SAN,LHR,30.0,-95.34,51.47,-0.45,4834,1
3125,"Dubai, United Arab Emirates - London, United Kingdom",LHR,DXB,51.5,-0.45,25.25,55.35,3420,1
3126,"Dubai, United Arab Emirates - London, United Kingdom",LHR,DXB,51.5,-0.45,25.25,55.35,3420,1
3127,"Dubai, United Arab Emirates - London, United Kingdom",LHR,DXB,51.5,-0.45,25.25,55.35,3420,1
3128,"Dubai, United Arab Emirates - London, United Kingdom",LHR,DXB,51.5,-0.45,25.25,55.35,3420,1
3129,"Bombay, India - Munich, Germany",MUC,BOM,48.3,11.77,19.09,72.86,3926,1
3130,"Mexico City, Mexico - New York, United States Of America",JFK,MEX,40.6,-73.79,19.43,-99.16,2092,1
3131,"Mexico City, Mexico - New York, United States Of America",JFK,MEX,40.6,-73.79,19.43,-99.16,2092,1
3132,"Basel-Mulhouse-Freiburg, Switzerland - Frankfurt, Germany",FRA,BSL,50.1,8.56,47.55,7.59,182,1
3133,"Basel-Mulhouse-Freiburg, Switzerland - Frankfurt, Germany",FRA,BSL,50.1,8.56,47.55,7.59,182,1
3134,"Boston, United States Of America - Dublin, Republic Of Ireland",BOS,DUB,42.2,-71.0,53.34,-6.25,3001,1
3135,"Hong Kong, Hong Kong - London, United Kingdom",LHR,HKG,51.5,-0.45,22.32,113.94,5993,1
3136,"Hong Kong, Hong Kong - London, United Kingdom",LHR,HKG,51.5,-0.45,22.32,113.94,5993,1
3137,"Billund, Denmark - London, United Kingdom",LCY,BLL,51.5,0.05,55.75,9.15,475,1
3138,"Chicago, United States Of America - Toronto, Canada",YYZ,ORD,43.7,-79.61,41.6,-98.93,993,1
3139,"Denver, United States Of America - Newcastle, United Kingdom",NCL,DEN,51.5,-0.45,39.77,-104.86,4681,1
3140,"Johannesburg, South Africa - Lagos, Nigeria",LOS,JNB,6.6,3.32,-26.13,28.23,2803,1
3141,"Johannesburg, South Africa - Lagos, Nigeria",LOS,JNB,6.6,3.32,-26.13,28.23,2803,1
3142,"Kiev-borispol, Ukraine - London, United Kingdom",LHR,KBP,51.5,-0.45,50.43,30.55,1345,1
